order_id,customer_id,order_date,status,total_amount,discount_applied,shipping_city,shipping_country,payment_method
ORD-069139F1,CUST-F918A4C0,2022-04-05,Completed,7353.2,200,Delhi,India,Credit Card
ORD-1A758358,CUST-99577116,2024-01-29,Returned,6148.75,500,Delhi,India,Net Banking
ORD-3D23661B,CUST-DDDEB6F6,2022-05-13,Completed,170593.9,200,Mumbai,India,UPI
ORD-B76A75D9,CUST-E29EBB8E,2024-05-11,Cancelled,124392.93,200,Surat,India,Net Banking
ORD-BDA78A27,CUST-9A4AA13E,2024-01-20,Cancelled,138599.08,100,Kolkata,India,Net Banking
ORD-C86DFF75,CUST-B1AC79AB,2023-02-03,Completed,132938.89,500,Chennai,India,UPI
ORD-954EE747,CUST-A5B6CFC9,2024-05-30,Returned,25757.48,100,Kolkata,India,Wallet
ORD-2CBB72E0,CUST-6CF7373B,2024-05-05,Completed,161432.56,200,Surat,India,Net Banking
ORD-261D4BD0,CUST-0CDCC963,2024-01-11,Pending,12800.43,200,Chennai,India,Net Banking
ORD-B08CD116,CUST-40D88A79,2022-01-07,Completed,280045.93,50,Jaipur,India,Wallet
ORD-5E36C30E,CUST-CE69E91F,2024-01-05,Cancelled,14753.08,0,Surat,India,Wallet
ORD-BAFE6E4C,CUST-B0874519,2024-04-13,Pending,143782.23,0,Pune,India,Wallet
ORD-232B1ABE,CUST-A9ECD251,2024-05-22,Completed,22650.17,0,Delhi,India,Credit Card
ORD-5A48E3F6,CUST-E57B9FE0,2023-01-29,Completed,34808.13,500,Chennai,India,Credit Card
ORD-A9242C20,CUST-F2A63230,2022-03-02,Completed,249595.51,100,Ahmedabad,India,Credit Card
ORD-831ABB12,CUST-6EB56331,2024-03-03,Cancelled,72022.74,200,Surat,India,Net Banking
ORD-B9021AC8,CUST-EB205B0D,2022-02-22,Completed,31558.83,100,Hyderabad,India,Net Banking
ORD-D2E8E5F2,CUST-DD3E4229,2023-08-24,Pending,316534.71,500,Surat,India,Wallet
ORD-28E7F556,CUST-80919B1E,2024-04-22,Pending,223560.54,0,Surat,India,Net Banking
ORD-BD8F8511,CUST-42F4EB75,2024-10-11,Returned,43871.14,0,Pune,India,Wallet
ORD-90EB9ACC,CUST-936BA115,2024-04-23,Pending,9366.68,0,Pune,India,Credit Card
ORD-79D14A4C,CUST-899211E8,2024-10-04,Pending,176827.37,200,Bangalore,India,Wallet
ORD-A0CEC909,CUST-8B4822F5,2024-12-09,Pending,34757.87,0,Hyderabad,India,UPI
ORD-6AFC5AF9,CUST-1DDEB338,2023-12-08,Returned,7322.59,100,Jaipur,India,Wallet
ORD-D7CB8F07,CUST-67469594,2023-02-24,Completed,976.95,100,Ahmedabad,India,Credit Card
ORD-124126DA,CUST-1E2FBEB8,2022-08-19,Completed,25259.12,50,Mumbai,India,Wallet
ORD-BBE63C0A,CUST-CC99A501,2023-01-25,Completed,218786.43,0,Delhi,India,Net Banking
ORD-325526AE,CUST-A2F542FF,2022-10-16,Returned,102711.58,50,Jaipur,India,UPI
ORD-BC2E02E6,CUST-FBFE0504,2023-02-24,Pending,12796.84,100,Ahmedabad,India,Wallet
ORD-A50FD986,CUST-99577116,2024-11-17,Completed,75007.74,500,Delhi,India,Credit Card
ORD-4F5B5556,CUST-1895B133,2024-10-03,Cancelled,111348.18,50,Surat,India,Wallet
ORD-E6F58BEB,CUST-580E9DD2,2024-06-15,Completed,19901.09,500,Delhi,India,Net Banking
ORD-7DAE10D4,CUST-53646B56,2022-03-01,Completed,38042.3,200,Pune,India,Wallet
ORD-EA9B277F,CUST-E29EBB8E,2022-09-01,Returned,96462.23,50,Surat,India,Credit Card
ORD-653317B5,CUST-BB4C8366,2022-10-22,Completed,277321.22,200,Ahmedabad,India,UPI
ORD-C9D7BB1A,CUST-38FEB040,2024-03-16,Pending,13567.93,50,Surat,India,Wallet
ORD-F23AB6A0,CUST-B1AC79AB,2022-11-04,Pending,3213.49,200,Chennai,India,Credit Card
ORD-429C100F,CUST-68411D62,2022-10-12,Completed,67115.17,100,Bangalore,India,Net Banking
ORD-3DEBE875,CUST-580E9DD2,2022-02-03,Completed,7289.51,500,Delhi,India,UPI
ORD-D0C2AA53,CUST-D98229A7,2024-06-06,Pending,32373.76,100,Kolkata,India,Credit Card
ORD-4294ADEB,CUST-8A0973CF,2022-06-22,Completed,28939.83,50,Surat,India,Wallet
ORD-586A1D86,CUST-E2EBEF6A,2024-01-02,Completed,97187.22,50,Ahmedabad,India,UPI
ORD-A2836A90,CUST-3D3462C1,2023-01-18,Completed,460013.97,0,Chennai,India,Wallet
ORD-C259101D,CUST-3480943B,2022-11-04,Cancelled,52027.75,0,Surat,India,Credit Card
ORD-EE9BBC49,CUST-22090349,2024-12-25,Completed,307396.35,0,Delhi,India,Wallet
ORD-0F63EB66,CUST-343A463E,2023-11-11,Pending,160454.95,0,Chennai,India,Net Banking
ORD-1EE78BC7,CUST-D9CB0086,2024-02-07,Completed,208756.24,50,Surat,India,UPI
ORD-628EEA40,CUST-37BA0696,2023-08-26,Completed,12184.64,200,Jaipur,India,Wallet
ORD-34DA7CE1,CUST-C3BABFE9,2023-04-01,Completed,276620.54,0,Ahmedabad,India,Net Banking
ORD-A68555BA,CUST-8D0B72D2,2024-09-16,Completed,48460.52,0,Hyderabad,India,UPI
ORD-2F8444E0,CUST-9C784288,2024-12-20,Cancelled,254043.69,0,Hyderabad,India,Net Banking
ORD-807BC865,CUST-EADD3A33,2022-02-22,Pending,29209.63,0,Chennai,India,Net Banking
ORD-77A9BD07,CUST-29051638,2023-06-20,Completed,7260.15,0,Jaipur,India,Credit Card
ORD-6BB2257B,CUST-1895B133,2024-11-15,Cancelled,5076.43,50,Surat,India,Wallet
ORD-AC77D810,CUST-71713398,2022-04-07,Completed,25584.66,0,Surat,India,Net Banking
ORD-27F3B8FC,CUST-8BE4C9C7,2024-07-18,Completed,33938.17,0,Chennai,India,UPI
ORD-A6A570C0,CUST-873730FB,2024-05-09,Returned,33865.8,0,Pune,India,Credit Card
ORD-0E351B76,CUST-D540071F,2022-06-28,Completed,37431.62,100,Delhi,India,Wallet
ORD-1627F320,CUST-5122D7CA,2022-05-04,Cancelled,60431.4,0,Kolkata,India,UPI
ORD-C822FD88,CUST-DE0C8FE3,2024-11-19,Cancelled,118929.45,100,Kolkata,India,Wallet
ORD-8EAC59BF,CUST-3FEEC8BE,2024-07-10,Cancelled,216384.51,50,Pune,India,Net Banking
ORD-E1DAD26B,CUST-614146B9,2023-11-27,Pending,74259.69,0,Bangalore,India,Credit Card
ORD-A47F44D8,CUST-6CABAEC4,2024-05-26,Completed,2259.96,500,Bangalore,India,Credit Card
ORD-8F767F01,CUST-D4F3448A,2022-11-16,Completed,84501.16,0,Pune,India,Net Banking
ORD-A671E22B,CUST-2F3BF899,2023-10-12,Completed,98546.78,0,Chennai,India,UPI
ORD-89AE1294,CUST-8116ACAC,2024-05-21,Cancelled,23070.91,0,Hyderabad,India,Wallet
ORD-494B55AC,CUST-5AE6AFE6,2024-10-01,Completed,181756.87,200,Hyderabad,India,Credit Card
ORD-E3B77F26,CUST-212175F7,2024-01-21,Cancelled,21301.26,0,Hyderabad,India,UPI
ORD-9A8E8D1B,CUST-9DB5F5DB,2022-12-21,Pending,52024.28,0,Jaipur,India,Net Banking
ORD-146375E6,CUST-25760997,2022-07-09,Completed,20547.42,50,Hyderabad,India,Wallet
ORD-E10EC8E4,CUST-B0874519,2022-02-19,Cancelled,49228.64,100,Pune,India,Wallet
ORD-AE1A7594,CUST-7EDB390D,2023-01-06,Completed,78865.92,100,Mumbai,India,Wallet
ORD-F3F380B7,CUST-7AA1330B,2022-03-08,Completed,23113.28,100,Delhi,India,Wallet
ORD-DD04834B,CUST-343A463E,2023-05-09,Pending,10470.63,0,Chennai,India,UPI
ORD-2163B6C2,CUST-447BBE96,2024-06-19,Completed,105243.2,0,Delhi,India,UPI
ORD-D4B42AE7,CUST-7D897851,2022-03-01,Completed,28189.31,100,Ahmedabad,India,UPI
ORD-C2514CA7,CUST-BF0C6036,2024-04-23,Completed,6193.2,500,Pune,India,Credit Card
ORD-E19A9FAA,CUST-8FB674DF,2023-09-13,Completed,206439.98,200,Jaipur,India,UPI
ORD-E8E96BAD,CUST-90D330DE,2023-09-23,Completed,35143.4,0,Pune,India,Credit Card
ORD-CE96002A,CUST-68411D62,2023-11-13,Completed,84882.96,200,Bangalore,India,Wallet
ORD-30751397,CUST-F50E08A0,2024-06-17,Completed,27976.47,50,Chennai,India,Credit Card
ORD-D34A8D16,CUST-12438B01,2023-05-20,Pending,202743.76,50,Bangalore,India,UPI
ORD-D7D69383,CUST-212175F7,2022-11-02,Completed,5019.92,500,Hyderabad,India,Wallet
ORD-2F7FD14C,CUST-F01868AB,2022-04-22,Cancelled,22213.39,0,Mumbai,India,Wallet
ORD-2CB407D2,CUST-55450CA1,2024-08-11,Cancelled,277111.23,200,Ahmedabad,India,Net Banking
ORD-EA49E7B6,CUST-D28048C0,2023-04-30,Pending,124615.95,0,Kolkata,India,Net Banking
ORD-38F3CDD0,CUST-51F8657D,2024-07-31,Completed,37347.88,500,Hyderabad,India,UPI
ORD-C5704F39,CUST-0D4F68FD,2023-12-15,Pending,4757.86,0,Jaipur,India,Wallet
ORD-86C0C015,CUST-5417B9A7,2024-11-13,Completed,5542.13,500,Jaipur,India,Credit Card
ORD-ACD20584,CUST-7A3C67E2,2024-05-01,Returned,26603.05,200,Bangalore,India,Wallet
ORD-5715BE40,CUST-C50666D5,2022-08-24,Completed,103531.35,0,Chennai,India,Wallet
ORD-CAFFBFD9,CUST-78931E5D,2022-10-13,Completed,19446.25,500,Hyderabad,India,Credit Card
ORD-C850A267,CUST-82072AC3,2022-08-19,Returned,189705.31,0,Chennai,India,UPI
ORD-62337C23,CUST-4ADE8457,2023-12-04,Pending,122731.82,0,Delhi,India,Net Banking
ORD-764FA8C5,CUST-E43BB839,2022-01-28,Pending,6674.85,500,Kolkata,India,UPI
ORD-9D3C82D4,CUST-6CF7373B,2023-08-01,Completed,4757.86,0,Surat,India,Wallet
ORD-F12075C7,CUST-12D3C02B,2024-12-10,Completed,76164.31,0,Mumbai,India,Wallet
ORD-340CBCA6,CUST-72D241B0,2022-02-05,Cancelled,75350.64,200,Jaipur,India,Credit Card
ORD-B4F24BFA,CUST-9DB5F5DB,2023-03-16,Pending,42543.88,500,Jaipur,India,UPI
ORD-1D0AB5EE,CUST-5417B9A7,2023-01-26,Returned,21029.81,0,Jaipur,India,UPI
ORD-BFFE219A,CUST-E4F614E6,2022-02-25,Completed,2341.14,0,Pune,India,Wallet
ORD-64EBC6A5,CUST-75E094B9,2022-04-21,Returned,35295.07,100,Mumbai,India,Wallet
ORD-3A9DBFE6,CUST-AA7CE85C,2024-10-10,Completed,17719.7,100,Hyderabad,India,Credit Card
ORD-1A5FE2BF,CUST-09B7156F,2022-06-24,Returned,17625.59,0,Pune,India,Credit Card
ORD-4535FB12,CUST-9C784288,2023-10-17,Completed,290139.92,200,Hyderabad,India,Credit Card
ORD-A43C8379,CUST-E5DF7A95,2022-05-01,Completed,12084.26,0,Chennai,India,Wallet
ORD-51ABE40B,CUST-EFA73A12,2024-07-13,Completed,47556.64,50,Mumbai,India,Net Banking
ORD-AA034B20,CUST-FBC1EF25,2022-12-20,Completed,32615.74,500,Mumbai,India,Credit Card
ORD-67A8475A,CUST-51F8657D,2022-04-01,Cancelled,1145.05,500,Hyderabad,India,Credit Card
ORD-27977984,CUST-3529C9BB,2023-03-01,Completed,19277.71,50,Jaipur,India,Wallet
ORD-027AA1CA,CUST-2FA161D2,2022-03-29,Cancelled,10240.47,0,Delhi,India,Net Banking
ORD-76AAF891,CUST-ECE790E1,2022-08-08,Completed,104646.37,0,Kolkata,India,Credit Card
ORD-B45C98E4,CUST-0C20BB09,2022-04-21,Returned,5561.1,0,Mumbai,India,Net Banking
ORD-427C3DD8,CUST-44D75839,2023-09-07,Completed,37722.98,0,Mumbai,India,Net Banking
ORD-950E1B6D,CUST-930FBFF8,2024-05-22,Pending,28982.84,0,Jaipur,India,UPI
ORD-84A794DF,CUST-0CDCC963,2023-02-15,Cancelled,27936.84,50,Chennai,India,Credit Card
ORD-A07C78BA,CUST-B33CCF95,2023-05-08,Completed,19409.78,50,Jaipur,India,Net Banking
ORD-0064CBA6,CUST-12D3C02B,2022-02-21,Completed,220488.4,50,Mumbai,India,Wallet
ORD-081D65F8,CUST-99577116,2024-08-15,Completed,20065.95,100,Delhi,India,Credit Card
ORD-34ABF4A6,CUST-48151694,2023-07-07,Cancelled,6152.55,0,Delhi,India,Credit Card
ORD-40DE7358,CUST-14ECD596,2022-12-19,Completed,42258.72,0,Chennai,India,Wallet
ORD-43E26D5F,CUST-5BED70E7,2024-03-19,Cancelled,293277.49,100,Kolkata,India,Net Banking
ORD-ECCE7E87,CUST-6BCEEFA7,2024-04-21,Returned,4682.28,0,Pune,India,Net Banking
ORD-F4935A0E,CUST-F019CEC4,2022-04-11,Returned,31138.86,500,Mumbai,India,UPI
ORD-9BCCADF6,CUST-55B66AE5,2024-11-21,Pending,235259.16,100,Mumbai,India,UPI
ORD-BA462639,CUST-A91835A3,2024-06-01,Pending,148488.56,50,Mumbai,India,Wallet
ORD-E95F2BB8,CUST-789D7114,2022-12-18,Completed,3008.3,0,Ahmedabad,India,Credit Card
ORD-CF10C462,CUST-63A40671,2023-06-16,Completed,51413.62,100,Ahmedabad,India,Credit Card
ORD-A553C7FC,CUST-E523465B,2024-06-29,Completed,34954.04,500,Pune,India,UPI
ORD-41D4F426,CUST-F9A7678A,2022-09-04,Returned,14240.49,100,Kolkata,India,Wallet
ORD-2EA89570,CUST-C11859AA,2022-01-24,Cancelled,32438.59,0,Kolkata,India,Wallet
ORD-0971CE8F,CUST-D099FDE7,2023-10-18,Returned,62808.67,500,Delhi,India,Wallet
ORD-C18EAB30,CUST-EFA73A12,2022-06-24,Completed,166796.98,50,Mumbai,India,Wallet
ORD-AEED3A36,CUST-94AE1E77,2024-10-30,Completed,117974.0,0,Ahmedabad,India,Credit Card
ORD-D573E291,CUST-66CCB242,2022-07-01,Cancelled,69249.7,50,Mumbai,India,Wallet
ORD-BFD3AAD0,CUST-D540071F,2023-04-05,Completed,55406.92,500,Delhi,India,UPI
ORD-DB181AA3,CUST-B192AFB4,2022-04-03,Cancelled,102495.25,100,Kolkata,India,Wallet
ORD-3BAC351F,CUST-31B9C837,2023-06-29,Returned,37248.24,0,Bangalore,India,UPI
ORD-BA41A59C,CUST-C11859AA,2023-12-30,Cancelled,71929.15,100,Kolkata,India,Credit Card
ORD-FD462F79,CUST-880BC7BB,2023-03-31,Completed,113684.66,0,Surat,India,UPI
ORD-C4D17939,CUST-8EB3361A,2024-12-15,Returned,43546.15,500,Pune,India,Credit Card
ORD-66764EEC,CUST-971DCF46,2023-05-24,Completed,57015.34,0,Bangalore,India,UPI
ORD-F9DDFEE3,CUST-E5DF7A95,2022-03-31,Completed,8587.91,50,Chennai,India,UPI
ORD-BDF63561,CUST-EB5F1350,2023-07-25,Completed,125673.3,0,Kolkata,India,UPI
ORD-7758A24A,CUST-C76EB422,2023-08-16,Completed,145967.44,50,Pune,India,Credit Card
ORD-395E039D,CUST-E8A1B4D0,2024-09-18,Pending,10240.47,0,Ahmedabad,India,Net Banking
ORD-BE28B105,CUST-7DE8FE6F,2022-03-27,Cancelled,267798.82,0,Pune,India,Credit Card
ORD-8CAD0CA3,CUST-A987FCB4,2023-04-09,Completed,313677.08,50,Bangalore,India,Wallet
ORD-24A95B58,CUST-C76EB422,2024-06-20,Completed,267729.13,0,Pune,India,Credit Card
ORD-A4FEB816,CUST-AC8C4B83,2022-10-04,Pending,235190.41,200,Mumbai,India,Credit Card
ORD-4F732C0C,CUST-D099FDE7,2022-06-10,Returned,1634.14,500,Delhi,India,Wallet
ORD-97D80DED,CUST-E43BB839,2024-05-12,Completed,17896.17,0,Kolkata,India,Net Banking
ORD-37533F04,CUST-FE6B7CB2,2024-02-02,Cancelled,31608.83,50,Delhi,India,Credit Card
ORD-B611B9A6,CUST-A35384D9,2023-09-09,Completed,27144.57,0,Hyderabad,India,Wallet
ORD-76EF3B48,CUST-EDF3C15B,2023-07-16,Pending,185953.51,0,Mumbai,India,Net Banking
ORD-1FC0604A,CUST-60013048,2024-01-16,Returned,121999.67,50,Delhi,India,Credit Card
ORD-F8C0F051,CUST-FBC1EF25,2022-09-25,Completed,172574.01,500,Mumbai,India,Wallet
ORD-723CF5AB,CUST-049E2655,2023-08-16,Completed,6780.42,200,Delhi,India,Net Banking
ORD-9A364CD7,CUST-391E1685,2022-04-20,Completed,94534.01,0,Surat,India,Wallet
ORD-DFEF198C,CUST-BAB7A25E,2024-08-28,Completed,23471.19,50,Pune,India,Net Banking
ORD-B1647F30,CUST-4B532F33,2022-07-24,Completed,16595.66,500,Kolkata,India,Credit Card
ORD-25F02D7A,CUST-74D0BED5,2022-01-31,Completed,30372.3,200,Bangalore,India,Credit Card
ORD-8C72E277,CUST-E788F0A0,2024-01-04,Returned,1620.51,50,Pune,India,Wallet
ORD-C8D89B18,CUST-3FEEC8BE,2023-06-23,Completed,240142.23,0,Pune,India,Wallet
ORD-0F442BEA,CUST-9C784288,2023-04-12,Returned,28524.49,0,Hyderabad,India,UPI
ORD-1BACD676,CUST-57FD4798,2023-06-27,Cancelled,19179.57,0,Delhi,India,UPI
ORD-61283B64,CUST-880BC7BB,2023-10-27,Completed,155524.04,200,Surat,India,Net Banking
ORD-B11EA128,CUST-5B1F53D3,2024-08-14,Completed,72518.7,0,Delhi,India,UPI
ORD-59AD30EE,CUST-8E59FFB9,2024-07-05,Completed,37310.75,50,Bangalore,India,UPI
ORD-25FD4DEA,CUST-317D51C8,2022-12-14,Completed,3362.58,50,Bangalore,India,Credit Card
ORD-1E4BB72B,CUST-07ED2846,2024-08-30,Completed,3167.59,0,Delhi,India,Wallet
ORD-D39C245D,CUST-B807180B,2023-05-21,Completed,12838.27,50,Ahmedabad,India,UPI
ORD-8047C0BA,CUST-556B1A2C,2023-04-15,Completed,16824.15,0,Ahmedabad,India,Credit Card
ORD-EF8C005E,CUST-88F9A07F,2022-05-22,Pending,20013.76,100,Hyderabad,India,Net Banking
ORD-39AA033E,CUST-6F337490,2023-06-05,Pending,238571.36,500,Ahmedabad,India,Net Banking
ORD-6C32FB38,CUST-277AFF95,2022-05-16,Returned,209168.34,0,Mumbai,India,Net Banking
ORD-09DA8056,CUST-28FF33A3,2022-09-10,Completed,26408.93,200,Chennai,India,UPI
ORD-5F2D1EDB,CUST-DB2BA6E7,2022-05-05,Completed,27978.73,500,Jaipur,India,Wallet
ORD-01871AFA,CUST-D4F8E1A0,2022-10-09,Completed,23838.74,100,Ahmedabad,India,UPI
ORD-ED8F47B7,CUST-140A8881,2022-09-28,Completed,110291.24,0,Kolkata,India,Wallet
ORD-793A4F43,CUST-0D147911,2024-03-13,Completed,126825.48,200,Mumbai,India,Credit Card
ORD-53374622,CUST-33186585,2022-08-28,Completed,7800.01,0,Hyderabad,India,Wallet
ORD-1107B228,CUST-A2F5EE85,2024-06-07,Returned,145591.08,0,Kolkata,India,Wallet
ORD-E39D5287,CUST-3A040905,2024-03-02,Completed,6683.38,0,Jaipur,India,UPI
ORD-AE7C25FB,CUST-568656F5,2024-02-25,Completed,32523.99,0,Kolkata,India,Credit Card
ORD-C4E30B1A,CUST-B2C80B3C,2024-11-11,Completed,144221.64,0,Ahmedabad,India,Net Banking
ORD-38F0BFC3,CUST-6EB56331,2022-07-20,Completed,3326.81,200,Surat,India,Wallet
ORD-DF169D30,CUST-59F8BCEF,2024-04-07,Completed,2522.14,500,Mumbai,India,Net Banking
ORD-ABB4D0A3,CUST-F019CEC4,2024-02-16,Returned,5110.8,0,Mumbai,India,Credit Card
ORD-30D7B2BF,CUST-68B2CD79,2024-06-05,Pending,160880.32,0,Pune,India,Credit Card
ORD-FDD63398,CUST-E5990E88,2022-07-04,Pending,152129.5,500,Jaipur,India,Net Banking
ORD-50722385,CUST-3020A8C9,2024-03-27,Cancelled,66765.27,100,Jaipur,India,Wallet
ORD-7D76DF91,CUST-A84803BF,2023-02-19,Completed,272353.08,50,Ahmedabad,India,UPI
ORD-0AAF3D9A,CUST-3D3462C1,2024-06-06,Cancelled,241735.96,200,Chennai,India,Net Banking
ORD-FC94C59F,CUST-0D147911,2024-01-30,Cancelled,405994.41,100,Mumbai,India,UPI
ORD-67F2A99A,CUST-F51C236B,2022-02-15,Completed,23658.37,50,Delhi,India,UPI
ORD-10CB642E,CUST-1E2FBEB8,2022-01-31,Completed,2841.69,500,Mumbai,India,Net Banking
ORD-B3EC995F,CUST-8E59FFB9,2022-10-13,Completed,82359.54,0,Bangalore,India,Credit Card
ORD-2C566227,CUST-0CDCC963,2022-10-10,Returned,200926.25,500,Chennai,India,UPI
ORD-CF8C4C42,CUST-90B48E41,2022-07-08,Cancelled,85945.85,0,Kolkata,India,Credit Card
ORD-A9446573,CUST-0F76F2BB,2022-04-20,Pending,118397.5,0,Ahmedabad,India,Net Banking
ORD-3E4E9601,CUST-568656F5,2024-09-22,Completed,17980.76,0,Kolkata,India,Net Banking
ORD-D5F995D9,CUST-A5D35B0D,2022-01-01,Pending,370050.92,200,Kolkata,India,UPI
ORD-B565EACB,CUST-8D17B615,2022-10-06,Completed,41316.87,100,Hyderabad,India,Credit Card
ORD-52516881,CUST-F416CEC6,2024-09-21,Cancelled,112354.09,0,Bangalore,India,Net Banking
ORD-ED1F425E,CUST-74D0BED5,2024-09-13,Completed,14181.5,100,Bangalore,India,Credit Card
ORD-F70A5FAB,CUST-E2EBEF6A,2022-08-26,Cancelled,119765.38,500,Ahmedabad,India,Credit Card
ORD-36AC0FBC,CUST-13634CDC,2023-01-16,Returned,96860.72,200,Bangalore,India,UPI
ORD-DEF1337A,CUST-F9C2AB10,2024-06-21,Completed,128619.79,0,Pune,India,Credit Card
ORD-11624767,CUST-7D897851,2024-09-17,Completed,7123.22,100,Ahmedabad,India,Net Banking
ORD-D2536F37,CUST-C89E76BB,2023-08-24,Completed,156207.91,50,Hyderabad,India,UPI
ORD-63F693F4,CUST-66F6D161,2024-04-24,Completed,2892.29,0,Pune,India,Wallet
ORD-927D50AC,CUST-E17F282D,2022-06-30,Cancelled,68876.23,0,Chennai,India,Net Banking
ORD-3C908424,CUST-85C71857,2022-11-11,Completed,435794.94,50,Jaipur,India,Net Banking
ORD-B0A1BF02,CUST-B33CCF95,2023-05-11,Completed,18639.9,0,Jaipur,India,Wallet
ORD-E0DD551D,CUST-3529C9BB,2024-05-29,Returned,21481.27,0,Jaipur,India,Net Banking
ORD-A2552CBA,CUST-75E094B9,2024-10-27,Completed,119590.04,500,Mumbai,India,Credit Card
ORD-73CF69C0,CUST-12438B01,2023-11-16,Completed,350436.23,0,Bangalore,India,Credit Card
ORD-2E45BC70,CUST-C02A540D,2024-03-24,Completed,262734.73,200,Pune,India,Credit Card
ORD-D6CCE60F,CUST-3D3462C1,2023-11-14,Completed,145541.08,50,Chennai,India,Net Banking
ORD-7F8A1F47,CUST-EEB165DD,2022-02-26,Pending,48526.39,500,Bangalore,India,Credit Card
ORD-BD8E7B1C,CUST-4FFE965F,2023-11-04,Completed,190762.68,200,Surat,India,Net Banking
ORD-68F08A0C,CUST-26EDB403,2023-04-24,Completed,56798.16,0,Jaipur,India,Wallet
ORD-8F382DA9,CUST-F80F0A1F,2023-10-05,Cancelled,32446.38,500,Jaipur,India,Credit Card
ORD-56F20885,CUST-90D330DE,2022-08-16,Completed,203707.51,500,Pune,India,Net Banking
ORD-B31DDC07,CUST-9FDA4D01,2023-11-27,Completed,176152.21,500,Bangalore,India,Wallet
ORD-0D8B037A,CUST-7DE8FE6F,2022-04-12,Completed,193954.49,0,Pune,India,Net Banking
ORD-17C3B0B9,CUST-F24E556E,2022-01-25,Completed,179662.73,0,Hyderabad,India,Net Banking
ORD-3CD84E61,CUST-7212DDAD,2022-05-28,Cancelled,243161.16,200,Hyderabad,India,UPI
ORD-12A40FA6,CUST-17F27F62,2024-01-06,Completed,74519.79,0,Kolkata,India,Net Banking
ORD-7BB8B279,CUST-6803B1B9,2022-05-25,Completed,8974.9,50,Surat,India,Credit Card
ORD-1113E6CF,CUST-6CE5C556,2022-02-09,Returned,176279.39,50,Delhi,India,UPI
ORD-57E8DB9C,CUST-547D1D86,2024-10-22,Completed,100594.92,100,Bangalore,India,Net Banking
ORD-3AEC2B03,CUST-E9FC15B9,2023-04-06,Completed,6930.42,50,Ahmedabad,India,Wallet
ORD-FEF8DFD7,CUST-377CE8B7,2022-11-18,Completed,60047.0,200,Chennai,India,Wallet
ORD-B062205C,CUST-8D17B615,2024-02-17,Completed,199863.52,0,Hyderabad,India,Net Banking
ORD-FD187CC8,CUST-D28048C0,2022-05-06,Pending,25620.12,0,Kolkata,India,Net Banking
ORD-AA86A554,CUST-B28B0B95,2022-07-15,Completed,2578.71,100,Kolkata,India,Wallet
ORD-C1FAAEC2,CUST-940593B4,2022-04-06,Completed,102360.13,100,Bangalore,India,Net Banking
ORD-418113B6,CUST-3DFDA61C,2022-01-29,Completed,9465.72,50,Ahmedabad,India,Wallet
ORD-8AA7E98F,CUST-F832D924,2022-10-06,Cancelled,12993.46,200,Surat,India,Wallet
ORD-C9007FFE,CUST-F007DE79,2024-07-12,Completed,87043.52,0,Mumbai,India,Wallet
ORD-0FE98654,CUST-0CDCC963,2023-01-02,Completed,6644.85,0,Chennai,India,Credit Card
ORD-FE518E29,CUST-6F337490,2024-08-04,Returned,1086.8,0,Ahmedabad,India,Wallet
ORD-AF79ADB7,CUST-DA0E116D,2022-07-06,Completed,78793.63,0,Hyderabad,India,Wallet
ORD-E1141A3B,CUST-FDFC002F,2022-12-11,Completed,64692.57,100,Mumbai,India,Net Banking
ORD-3D4DD4D2,CUST-DDDEB6F6,2022-07-13,Returned,3317.62,100,Mumbai,India,UPI
ORD-0652E6D3,CUST-5174F20F,2024-01-31,Completed,240656.5,200,Jaipur,India,Credit Card
ORD-15243488,CUST-343A463E,2024-11-24,Completed,92250.74,0,Chennai,India,UPI
ORD-179DFF20,CUST-9133F801,2024-02-08,Cancelled,28998.52,50,Mumbai,India,Net Banking
ORD-ADF5F88B,CUST-12438B01,2023-09-29,Completed,2030.25,0,Bangalore,India,Wallet
ORD-E2639F99,CUST-97A90057,2022-01-03,Completed,150365.61,100,Mumbai,India,UPI
ORD-9B472771,CUST-12D3C02B,2023-04-14,Completed,19892.22,0,Mumbai,India,Wallet
ORD-F5D96F9B,CUST-4E82A6A2,2023-03-09,Pending,18807.64,0,Surat,India,UPI
ORD-813496B2,CUST-FDFC002F,2022-01-21,Pending,9472.94,0,Mumbai,India,Credit Card
ORD-38E5C2F8,CUST-5417B9A7,2022-11-02,Completed,9572.91,50,Jaipur,India,Credit Card
ORD-3E391B2B,CUST-3DFDA61C,2024-02-03,Pending,54344.54,100,Ahmedabad,India,Net Banking
ORD-28E10630,CUST-DB2BA6E7,2022-04-07,Returned,149779.87,200,Jaipur,India,UPI
ORD-FE4724CA,CUST-8E59FFB9,2024-06-20,Returned,26332.97,100,Bangalore,India,Credit Card
ORD-85AC7405,CUST-63214E32,2022-11-28,Cancelled,4674.82,200,Mumbai,India,Credit Card
ORD-5E489E52,CUST-E8A1B4D0,2023-09-04,Returned,240355.09,0,Ahmedabad,India,Net Banking
ORD-3E57CBA6,CUST-9133F801,2024-03-03,Returned,75349.86,0,Mumbai,India,Wallet
ORD-3AF25802,CUST-32882E29,2022-01-29,Cancelled,106135.21,50,Pune,India,Net Banking
ORD-813A8FA2,CUST-77EE3ECE,2024-05-05,Returned,72199.39,0,Pune,India,Net Banking
